File,Outputs,Mean [ms],StdDev [ms],RelStdDev [%],Best [ms],Median [ms],Worst [ms], ResultsConsistent, Results,
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-db.py.vpr,0,7764,41,0,7706,7792,7796,true,success,boogieTime=5799
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-encrypt.py.vpr,0,1715,6,0,1707,1716,1724,true,success,boogieTime=1404
PyP/nagini/sif_mpp/testssif-trueverificationexamplesproduct.py.vpr,0,4716,34,0,4667,4739,4742,true,success,boogieTime=3945
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-cav2019.py.vpr,2,2232,8,0,2221,2233,2242,true,1185.13-call.precondition:assertion.false;1306.12-assert.failed:assertion.false,boogieTime=1821
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-cddc.py.vpr,1,602289,0,0,602289,602289,602289,true,<no position>-timeout.error,boogieTime=600132
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-ct.py.vpr,0,2838,15,0,2825,2830,2861,true,success,boogieTime=2379
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-declassify.py.vpr,1,175191,724,0,174201,175456,175916,true,1633.11-postcondition.violated:assertion.false,boogieTime=174701
RSL/RSL2Viper/ExtraViperExamples/FencesDblMsgPassAcqRewrite.vpr,1,417837,183147,43,234690,600984,600984,false,126.3-assignment.failed:insufficient.permission,boogieTime=233705
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlockStronger.vpr,1,606345,0,0,606345,606345,606345,true,<no position>-timeout.error,boogieTime=600120
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlockStronger_mod.vpr,0,6931,2,0,6928,6930,6935,true,success,boogieTime=1062
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlock_err.vpr,1,606116,0,0,606116,606116,606116,true,<no position>-timeout.error,boogieTime=600115
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlock_err_mod.vpr,3,22865,16702,73,7138,15465,45992,true,119.11-postcondition.violated:insufficient.permission;669.14-exhale.failed:insufficient.permission;669.14-exhale.failed:insufficient.permission,boogieTime=40104
RSL/RSL2Viper/ExtraViperExamples/RelAcqRustARCStronger.vpr,0,27445,4711,17,20786,30599,30952,true,success,boogieTime=30186
