File,Outputs,Mean [ms],StdDev [ms],RelStdDev [%],Best [ms],Median [ms],Worst [ms], ResultsConsistent, Results,
Py/nagini/normal/test_examples/testsfunctionalverificationexamplesiap_bst.py.vpr,1,92,11,11,76,97,103,true,688.13-parser.error,
Py/nagini/normal/test_examples/testsfunctionalverificationexampleskeon_knapsack.py.vpr,0,5260,162,3,5043,5306,5432,true,success,QPs=6;SCcomps=0;methods=11;postBranches=5;proverWarnings=0
Py/nagini/normal/test_examples/testsfunctionalverificationexamplesparkinson_recell.py.vpr,0,541,21,3,510,556,557,true,success,QPs=0;SCcomps=0;methods=9;postBranches=7;proverWarnings=0
Py/nagini/normal/test_examples/testsfunctionalverificationexamplesrosetta_qsort.py.vpr,0,3547,38,1,3518,3523,3601,true,success,QPs=0;SCcomps=0;methods=8;postBranches=6;proverWarnings=0
Py/nagini/normal/test_examples/testsfunctionalverificationexamplestest_student_enroll_preds.py.vpr,1,1776,32,1,1752,1756,1822,true,1051.10-assert.failed:assertion.false,QPs=7;SCcomps=12;methods=18;postBranches=9;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastbuffering_in_libraryputchar_with_buffer.py.vpr,0,909,49,5,870,879,980,true,success,QPs=0;SCcomps=0;methods=21;postBranches=15;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastmatching_bracketsmatching_brackets_checker.py.vpr,0,2025,30,1,1982,2045,2048,true,success,QPs=0;SCcomps=0;methods=25;postBranches=18;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastmatching_bracketsmatching_brackets_output.py.vpr,0,790,10,1,778,791,803,true,success,QPs=0;SCcomps=0;methods=22;postBranches=12;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastnever_ending_programinfinite_counter.py.vpr,0,964,17,1,945,961,988,true,success,QPs=0;SCcomps=0;methods=22;postBranches=11;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastnever_ending_programyes.py.vpr,0,635,8,1,625,635,646,true,success,QPs=0;SCcomps=0;methods=7;postBranches=3;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastoutput_anythingoutput_any_char.py.vpr,0,651,13,1,635,650,669,true,success,QPs=0;SCcomps=0;methods=10;postBranches=6;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastteetee_out.py.vpr,0,1017,6,0,1011,1016,1026,true,success,QPs=0;SCcomps=0;methods=22;postBranches=12;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastteetee_unbuffered.py.vpr,0,982,25,2,950,986,1012,true,success,QPs=0;SCcomps=0;methods=24;postBranches=13;proverWarnings=0
Py/nagini/normal/test_examples/testsobligationsverificationchalice2silverlargerExamplesparallelTreeProcessing.py.vpr,0,970,25,2,934,984,992,true,success,QPs=0;SCcomps=0;methods=4;postBranches=4;proverWarnings=0
Py/nagini/normal/test_examples/testsobligationsverificationchalice2silverlargerExampleswatchdog.py.vpr,0,920,20,2,893,925,943,true,success,QPs=0;SCcomps=0;methods=10;postBranches=4;proverWarnings=0
Py/nagini/normal/VerifyThis22_Ch2_basic.vpr,1,208565,37921,18,160188,212709,252799,true,1539.15-invariant.not.preserved:assertion.false,QPs=0;SCcomps=3024;methods=10;postBranches=14;proverWarnings=0
Py/nagini/normal/quicksort_full_functional.vpr,3,234869,17345,7,210354,246390,247864,true,1135.13-assert.failed:assertion.false;1141.13-assert.failed:assertion.false;916.12-postcondition.violated:assertion.false,QPs=0;SCcomps=4161;methods=5;postBranches=6;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesbanerjee.py.vpr,1,6192,30,0,6158,6187,6233,true,2494.7-call.precondition:assertion.false,QPs=0;SCcomps=82;methods=13;postBranches=26;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplescav2021-fig4.py.vpr,1,1245,31,2,1208,1245,1284,true,789.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=6;postBranches=12;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesdarvas.py.vpr,1,1310,40,3,1255,1326,1350,true,967.11-postcondition.violated:assertion.false,QPs=0;SCcomps=88;methods=6;postBranches=18;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample-decl.py.vpr,1,3181,1,0,3180,3182,3182,true,914.11-postcondition.violated:assertion.false,QPs=0;SCcomps=54;methods=3;postBranches=6;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample-term.py.vpr,2,1122,109,9,973,1162,1232,true,882.14-assert.failed:assertion.false;885.14-assert.failed:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=2;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample.py.vpr,0,2215,3,0,2211,2215,2219,true,success,QPs=0;SCcomps=105;methods=2;postBranches=8;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexampleshigh-references-low-values.py.vpr,1,677,2,0,675,676,680,true,791.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=3;postBranches=14;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexampleshigh-references.py.vpr,1,1055,27,2,1033,1038,1094,true,1112.7-call.precondition:assertion.false,QPs=0;SCcomps=0;methods=4;postBranches=12;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexampleskusters.py.vpr,0,1440,13,0,1425,1440,1457,true,success,QPs=0;SCcomps=0;methods=5;postBranches=14;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesnaumann.py.vpr,0,4015,40,0,3982,3993,4072,true,success,QPs=11;SCcomps=100;methods=3;postBranches=6;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-db-pred.py.vpr,0,27775,215,0,27556,27701,28068,true,success,QPs=0;SCcomps=0;methods=12;postBranches=48;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-db.py.vpr,1,602604,0,0,602604,602604,602604,true,<no position>-timeout.error,QPs=44;SCcomps=282;methods=6;postBranches=12;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-encrypt.py.vpr,0,2592,15,0,2580,2584,2614,true,success,QPs=0;SCcomps=123;methods=7;postBranches=12;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesproduct.py.vpr,0,9157,28,0,9137,9138,9198,true,success,QPs=11;SCcomps=573;methods=5;postBranches=14;proverWarnings=0
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-cav2019.py.vpr,2,2673,12,0,2661,2669,2690,true,1185.13-call.precondition:assertion.false;1306.12-assert.failed:assertion.false,QPs=0;SCcomps=120;methods=12;postBranches=10;proverWarnings=0
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-cddc.py.vpr,0,120860,453,0,120344,120789,121447,true,success,QPs=0;SCcomps=0;methods=15;postBranches=44;proverWarnings=0
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-ct.py.vpr,0,2805,17,0,2789,2798,2830,true,success,QPs=0;SCcomps=0;methods=8;postBranches=20;proverWarnings=0
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-declassify.py.vpr,4,6173,127,2,6011,6189,6321,true,1122.57-application.precondition:assertion.false;1133.57-application.precondition:assertion.false;1633.11-postcondition.violated:assertion.false;2772.14-assert.failed:assertion.false,QPs=0;SCcomps=126;methods=24;postBranches=40;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FencesDblMsgPassAcqRewrite.vpr,1,602971,0,0,602971,602971,602971,true,<no position>-timeout.error,QPs=6;SCcomps=0;methods=7;postBranches=1;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlockStronger.vpr,0,9516,134,1,9326,9611,9611,true,success,QPs=48;SCcomps=0;methods=10;postBranches=11;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlockStronger_mod.vpr,1,6612,4,0,6609,6609,6618,true,678.14-exhale.failed:insufficient.permission,QPs=0;SCcomps=0;methods=10;postBranches=10;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlock_err.vpr,2,20363,915,4,19077,20874,21138,true,119.11-postcondition.violated:insufficient.permission;667.14-exhale.failed:insufficient.permission,QPs=48;SCcomps=0;methods=10;postBranches=11;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlock_err_mod.vpr,2,6245,48,0,6207,6215,6313,true,119.11-postcondition.violated:insufficient.permission;669.14-exhale.failed:insufficient.permission,QPs=0;SCcomps=0;methods=10;postBranches=11;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/RelAcqRustARCStronger.vpr,0,1630,25,1,1594,1648,1650,true,success,QPs=14;SCcomps=0;methods=7;postBranches=6;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/RustARCOriginal_err.vpr,1,602904,0,0,602904,602904,602904,true,<no position>-timeout.error,QPs=19;SCcomps=77;methods=7;postBranches=2;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/RustARCStronger.vpr,1,602957,0,0,602957,602957,602957,true,<no position>-timeout.error,QPs=19;SCcomps=0;methods=7;postBranches=3;proverWarnings=0
RSL/RSL2Viper/OutputExamples/CASModesTest.vpr,0,1094,4,0,1089,1097,1098,true,success,QPs=15;SCcomps=0;methods=7;postBranches=5;proverWarnings=0
RSL/RSL2Viper/OutputExamples/CASModesTest_err.vpr,1,2717,317,11,2433,2559,3161,true,211.10-exhale.failed:assertion.false,QPs=15;SCcomps=0;methods=7;postBranches=5;proverWarnings=0
RSL/RSL2Viper/OutputExamples/FencesDblMsgPass.vpr,0,1219,3,0,1214,1220,1223,true,success,QPs=36;SCcomps=0;methods=8;postBranches=8;proverWarnings=0
RSL/RSL2Viper/OutputExamples/FencesDblMsgPassSplit.vpr,0,1439,33,2,1401,1435,1483,true,success,QPs=42;SCcomps=0;methods=8;postBranches=8;proverWarnings=0
RSL/RSL2Viper/OutputExamples/FencesDblMsgPassSplit_err.vpr,1,1543,39,2,1488,1564,1578,true,135.10-exhale.failed:assertion.false,QPs=42;SCcomps=17;methods=8;postBranches=8;proverWarnings=0
RSL/RSL2Viper/OutputExamples/FencesDblMsgPass_err.vpr,1,1308,49,3,1271,1275,1379,true,148.10-exhale.failed:assertion.false,QPs=36;SCcomps=26;methods=8;postBranches=8;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RSLLockNoSpin.vpr,0,423,19,4,396,436,437,true,success,QPs=5;SCcomps=0;methods=8;postBranches=5;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RSLLockNoSpin_err.vpr,1,417,16,3,403,408,441,true,118.10-exhale.failed:insufficient.permission,QPs=5;SCcomps=12;methods=8;postBranches=4;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RSLSpinLock.vpr,0,1636,13,0,1617,1645,1648,true,success,QPs=25;SCcomps=0;methods=8;postBranches=5;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RelAcqDblMsgPassSplit.vpr,0,335,1,0,334,335,337,true,success,QPs=0;SCcomps=0;methods=8;postBranches=6;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RelAcqDblMsgPassSplit_err.vpr,1,365,21,5,349,351,395,true,135.10-exhale.failed:assertion.false,QPs=0;SCcomps=17;methods=8;postBranches=6;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RelAcqMsgPass.vpr,0,230,9,3,216,236,238,true,success,QPs=0;SCcomps=0;methods=7;postBranches=4;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RelAcqMsgPass_err.vpr,1,242,1,0,241,241,244,true,118.10-exhale.failed:assertion.false,QPs=0;SCcomps=13;methods=7;postBranches=4;proverWarnings=0
Rea/reachability/_edge_selectors/common.vpr,0,109,0,0,109,109,109,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
Rea/reachability/_edge_selectors/fnext_reach.vpr,7,40,4,10,37,37,46,true,185.14-typechecker.error;191.59-typechecker.error;279.14-typechecker.error;281.13-typechecker.error;289.14-typechecker.error;293.13-typechecker.error;397.14-typechecker.error,
Rea/reachability/_edge_selectors/next_reach.vpr,7,37,0,0,37,37,37,true,185.14-typechecker.error;191.58-typechecker.error;279.14-typechecker.error;281.13-typechecker.error;289.14-typechecker.error;293.13-typechecker.error;397.14-typechecker.error,
Rea/reachability/examples/0_merge/0_mergeTree.vpr,1,602735,0,0,602735,602735,602735,true,<no position>-timeout.error,QPs=8;SCcomps=0;methods=5;postBranches=0;proverWarnings=0
Rea/reachability/examples/0_merge/1_mergeDAG.vpr,1,602714,0,0,602714,602714,602714,true,<no position>-timeout.error,QPs=8;SCcomps=0;methods=5;postBranches=0;proverWarnings=0
Rea/reachability/examples/0_merge/2_merge-buggy-code.vpr,2,95176,591,0,94340,95588,95601,true,67.32-application.precondition:assertion.false;94.9-call.precondition:assertion.false,QPs=26;SCcomps=0;methods=5;postBranches=1;proverWarnings=0
Rea/reachability/examples/0_merge/3_merge-buggy-spec.vpr,1,602559,0,0,602559,602559,602559,true,<no position>-timeout.error,QPs=8;SCcomps=0;methods=5;postBranches=0;proverWarnings=0
Rea/reachability/examples/1_left-child-right-sibling/0_Tree-add-sibling.vpr,1,602447,0,0,602447,602447,602447,true,<no position>-timeout.error,QPs=16;SCcomps=0;methods=5;postBranches=1;proverWarnings=0
Rea/reachability/examples/1_left-child-right-sibling/1_Tree-add-child.vpr,1,602828,0,0,602828,602828,602828,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=0
Rea/reachability/examples/1_left-child-right-sibling/2_DAG-add-sibling.vpr,1,602457,0,0,602457,602457,602457,true,<no position>-timeout.error,QPs=16;SCcomps=0;methods=5;postBranches=1;proverWarnings=0
Rea/reachability/examples/1_left-child-right-sibling/3_DAG-add-child.vpr,1,602852,0,0,602852,602852,602852,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=0
Rea/reachability/examples/5_ring-insert-client/0_ring-insert-client-closed-u.vpr,1,602525,0,0,602525,602525,602525,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=0
Rea/reachability/examples/5_ring-insert-client/2_ring-insert-client-failing-beta.vpr,1,602528,0,0,602528,602528,602528,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=0
Rea/reachability/examples/5_ring-insert-client/3_ring-insert-client-failing-alpha-gamma.vpr,1,602520,0,0,602520,602520,602520,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=0
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--List--get-Both.vpr,0,287,13,4,268,296,299,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--List--len-Both.vpr,0,245,18,7,231,233,272,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--List--sorted-Both.vpr,0,393,21,5,373,383,423,true,success,QPs=0;SCcomps=0;methods=4;postBranches=3;proverWarnings=0
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--append-Both.vpr,2,493,44,8,434,506,541,true,648.10-assert.failed:assertion.false;648.10-assert.failed:assertion.false,QPs=0;SCcomps=81;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--client-Both.vpr,1,303,16,5,283,304,323,true,336.7-application.precondition:assertion.false,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--main-Both.vpr,0,130,0,0,130,131,131,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--MessageOption--is_some-Both.vpr,0,181,5,2,175,183,187,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--MessageOption--take-Both.vpr,0,184,1,0,183,185,185,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--SResult---openang-T-closeang---is_ok-Both.vpr,0,176,2,1,173,176,180,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--SResult---openang-T-closeang---unwrap-Both.vpr,0,176,4,2,170,178,180,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--main-Both.vpr,0,129,0,0,129,130,130,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--process-Both.vpr,0,136,0,0,136,136,137,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--router-Both.vpr,1,819,10,1,809,815,833,true,1062.10-assert.failed:assertion.false,QPs=0;SCcomps=51;methods=4;postBranches=4;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/wrong-case1.rs/tests_verify_fail_nll-rfc_wrong-case1_wrong-case1.rs_wrong_case1--bar-Both.vpr,1,227,9,3,214,232,235,true,608.10-assert.failed:assertion.false,QPs=0;SCcomps=10;methods=4;postBranches=0;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/wrong-case1.rs/tests_verify_fail_nll-rfc_wrong-case1_wrong-case1.rs_wrong_case1--capitalize-Both.vpr,1,302,21,6,272,311,323,true,664.10-assert.failed:assertion.false,QPs=0;SCcomps=16;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/wrong-case1.rs/tests_verify_fail_nll-rfc_wrong-case1_wrong-case1.rs_wrong_case1--main-Both.vpr,0,128,1,0,127,127,131,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/simple-specs/binary-search.rs/tests_verify_fail_simple-specs_binary-search_binary-search.rs_binary_search--binary_search_help-Both.vpr,2,351,24,6,334,335,386,true,633.5-application.precondition:assertion.false;718.3-fold.failed:assertion.false,QPs=0;SCcomps=68;methods=4;postBranches=4;proverWarnings=0
Ru1/prusti/verify/fail/simple-specs/binary-search.rs/tests_verify_fail_simple-specs_binary-search_binary-search.rs_binary_search--binary_search_iter-Both.vpr,1,1022,31,3,998,1002,1067,true,1085.5-application.precondition:assertion.false,QPs=0;SCcomps=60;methods=4;postBranches=6;proverWarnings=0
Ru1/prusti/verify/fail/simple-specs/binary-search.rs/tests_verify_fail_simple-specs_binary-search_binary-search.rs_binary_search--binary_search_rec-Both.vpr,1,168,4,2,163,168,173,true,432.3-fold.failed:assertion.false,QPs=0;SCcomps=17;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/simple-specs/binary-search.rs/tests_verify_fail_simple-specs_binary-search_binary-search.rs_binary_search--main-Both.vpr,0,128,1,0,127,129,129,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/arrays/selection_sort.rs/tests_verify_pass_arrays_selection_sort_selection_sort.rs_selection_sort--main-Both.vpr,0,131,0,0,131,131,131,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/arrays/selection_sort.rs/tests_verify_pass_arrays_selection_sort_selection_sort.rs_selection_sort--selection_sort-Both.vpr,0,73001,538,0,72572,72671,73760,true,success,QPs=0;SCcomps=1488;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final---openang-List-space-as-space-std--ops--Drop-closean.vpr,0,440,1,0,439,440,443,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--Link--is_empty-Both.vpr,0,219,0,0,218,219,220,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--Link--len-Both.vpr,0,256,15,5,234,266,269,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--Link--lookup-Both.vpr,0,315,0,0,315,315,316,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--len-Both.vpr,0,195,7,3,185,200,200,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--lookup-Both.vpr,0,209,3,1,204,211,213,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--new-Both.vpr,0,194,7,3,189,190,205,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--pop-Both.vpr,0,477,1,0,475,478,479,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--push-Both.vpr,0,402,25,6,368,413,427,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--TrustedOption--is_none-Both.vpr,0,182,5,2,174,186,187,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--TrustedOption--is_some-Both.vpr,0,180,2,1,178,180,183,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--TrustedOption--peek-Both.vpr,0,200,9,4,188,201,212,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--main-Both.vpr,0,130,0,0,130,130,130,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--test--basics-Both.vpr,0,1551,19,1,1524,1559,1570,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/nll-rfc/borrow_first.rs/tests_verify_pass_nll-rfc_borrow_first_borrow_first.rs_borrow_first--foo-Both.vpr,0,523,32,6,478,542,550,true,success,QPs=0;SCcomps=35;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/nll-rfc/borrow_first.rs/tests_verify_pass_nll-rfc_borrow_first_borrow_first.rs_borrow_first--main-Both.vpr,0,129,1,0,127,130,130,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/nll-rfc/borrow_first.rs/tests_verify_pass_nll-rfc_borrow_first_borrow_first.rs_borrow_first--some_condition-Both.vpr,0,138,2,1,137,137,142,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--borrow_nth-Both.vpr,0,844,50,5,775,864,893,true,success,QPs=0;SCcomps=23;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--get_nth_x-Both.vpr,0,340,7,2,334,337,351,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--length-Both.vpr,0,273,13,4,256,277,288,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--main-Both.vpr,0,129,1,0,128,130,131,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--shift_nth_x-Both.vpr,0,486,11,2,471,491,497,true,success,QPs=0;SCcomps=6;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--shift_x-Both.vpr,0,190,7,3,180,194,197,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/quick/nll-rfc-case1.rs/tests_verify_pass_quick_nll-rfc-case1_nll-rfc-case1.rs_nll_rfc_case1--bar-Both.vpr,0,1467,32,2,1438,1452,1512,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/quick/nll-rfc-case1.rs/tests_verify_pass_quick_nll-rfc-case1_nll-rfc-case1.rs_nll_rfc_case1--capitalize-Both.vpr,0,1327,66,4,1235,1357,1390,true,success,QPs=0;SCcomps=0;methods=4;postBranches=4;proverWarnings=0
Ru1/prusti/verify/pass/quick/nll-rfc-case1.rs/tests_verify_pass_quick_nll-rfc-case1_nll-rfc-case1.rs_nll_rfc_case1--main-Both.vpr,0,132,2,1,129,133,134,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--borrow_nth-Both.vpr,0,787,46,5,736,778,849,true,success,QPs=0;SCcomps=23;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--get_nth_x-Both.vpr,0,296,2,0,294,295,300,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--length-Both.vpr,0,272,13,4,253,279,285,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
